play_name,genre,character,act,scene,sentence,text,tokens,sentiment_score
The Merchant of Venice,Comedy,Nerissa,1,1,198,competency lives longer.,"['competency', 'lives', 'longer']",0.1083454042673111
The Merchant of Venice,Comedy,Portia,1,1,199,Good sentences and well pronounced.,"['Good', 'sentences', 'well', 'pronounced']",0.8551295204088092
The Merchant of Venice,Comedy,Nerissa,1,1,200,"They would be better, if well followed.","['would', 'better', 'well', 'followed']",0.6090994775295258
The Merchant of Venice,Comedy,Portia,1,1,201,If to do were as easy as to know what were good to,"['easy', 'know', 'good']",0.34509408846497536
The Merchant of Venice,Comedy,Portia,1,1,202,"do, chapels had been churches and poor men's","['chapels', 'churches', 'poor', 'men']",-0.39160212501883507
The Merchant of Venice,Comedy,Portia,1,1,203,cottages princes' palaces. It is a good divine that,"['cottages', 'princes', 'palaces', 'good', 'divine']",0.7140359878540039
The Merchant of Venice,Comedy,Portia,1,1,204,follows his own instructions: I can easier teach,"['follows', 'instructions', 'easier', 'teach']",0.1412230283021927
The Merchant of Venice,Comedy,Portia,1,1,205,"twenty what were good to be done, than be one of the","['twenty', 'good', 'done', 'one']",0.04709349572658539
The Merchant of Venice,Comedy,Portia,1,1,206,twenty to follow mine own teaching. The brain may,"['twenty', 'follow', 'teaching', 'brain', 'may']",0.1602758876979351
The Merchant of Venice,Comedy,Portia,1,1,207,"devise laws for the blood, but a hot temper leaps","['devise', 'laws', 'blood', 'hot', 'temper', 'leaps']",-0.12349037453532219
The Merchant of Venice,Comedy,Portia,1,1,208,o'er a cold decree: such a hare is madness the,"[""o'er"", 'cold', 'decree', 'hare', 'madness']",-0.44438934698700905
The Merchant of Venice,Comedy,Portia,1,1,209,"youth, to skip o'er the meshes of good counsel the","['youth', 'skip', ""o'er"", 'meshes', 'good', 'counsel']",0.030090399086475372
The Merchant of Venice,Comedy,Portia,1,1,210,cripple. But this reasoning is not in the fashion to,"['cripple', 'reasoning', 'fashion']",-0.6897760657593608
The Merchant of Venice,Comedy,Portia,1,1,211,"choose me a husband. O me, the word 'choose!' I may","['choose', 'husband', 'word', ""'choose"", 'may']",0.26616817712783813
The Merchant of Venice,Comedy,Portia,1,1,212,neither choose whom I would nor refuse whom I,"['neither', 'choose', 'would', 'refuse']",-0.1923896111547947
The Merchant of Venice,Comedy,Portia,1,1,213,dislike; so is the will of a living daughter curbed,"['dislike', 'living', 'daughter', 'curbed']",-0.5267797708511353
The Merchant of Venice,Comedy,Portia,1,1,214,"by the will of a dead father. Is it not hard,","['dead', 'father', 'hard']",-0.11674197018146515
The Merchant of Venice,Comedy,Portia,1,1,215,"Nerissa, that I cannot choose one nor refuse none?","['choose', 'one', 'refuse', 'none']",-0.2293050717562437
The Merchant of Venice,Comedy,Nerissa,1,1,216,Your father was ever virtuous; and holy men at their,"['father', 'ever', 'virtuous', 'holy', 'men']",0.34504964761435986
The Merchant of Venice,Comedy,Nerissa,1,1,217,"death have good inspirations: therefore the lottery,","['death', 'good', 'inspirations', 'therefore', 'lottery']",0.6817240929231048
The Merchant of Venice,Comedy,Nerissa,1,1,218,"that he hath devised in these three chests of gold,","['devised', 'three', 'chests', 'gold']",0.04766017943620682
The Merchant of Venice,Comedy,Nerissa,1,1,219,"silver and lead, whereof who chooses his meaning","['silver', 'lead', 'whereof', 'chooses', 'meaning']",-0.07879196107387543
The Merchant of Venice,Comedy,Nerissa,1,1,220,"chooses you, will, no doubt, never be chosen by any","['chooses', 'doubt', 'never', 'chosen']",-0.38887202739715576
The Merchant of Venice,Comedy,Nerissa,1,1,221,rightly but one who shall rightly love. But what,"['rightly', 'one', 'shall', 'rightly', 'love']",0.5289855636656284
The Merchant of Venice,Comedy,Nerissa,1,1,222,warmth is there in your affection towards any of,"['warmth', 'affection', 'towards']",0.24648191407322884
The Merchant of Venice,Comedy,Nerissa,1,1,223,these princely suitors that are already come?,"['princely', 'suitors', 'already', 'come']",-0.00020975247025489807
The Merchant of Venice,Comedy,Portia,1,1,224,"I pray thee, over-name them; and as thou namest","['pray', 'over-name', 'namest']",0.01609315723180771
The Merchant of Venice,Comedy,Portia,1,1,225,"them, I will describe them; and, according to my","['describe', 'according']",0.048560746014118195
The Merchant of Venice,Comedy,Portia,1,1,226,"description, level at my affection.","['description', 'level', 'affection']",0.2667597718536854
The Merchant of Venice,Comedy,Nerissa,1,1,227,"First, there is the Neapolitan prince.","['First', 'Neapolitan', 'prince']",0.011886395514011383
The Merchant of Venice,Comedy,Portia,1,1,228,"Ay, that's a colt indeed, for he doth nothing but","['Ay', 'colt', 'indeed', 'doth', 'nothing']",0.2508286088705063
The Merchant of Venice,Comedy,Portia,1,1,229,talk of his horse; and he makes it a great,"['talk', 'horse', 'makes', 'great']",0.7661685151979327
The Merchant of Venice,Comedy,Portia,1,1,230,"appropriation to his own good parts, that he can","['appropriation', 'good', 'parts']",0.4108450636267662
The Merchant of Venice,Comedy,Portia,1,1,231,shoe him himself. I am much afeard my lady his,"['shoe', 'much', 'afeard', 'lady']",-0.09832417219877243
The Merchant of Venice,Comedy,Portia,1,1,232,mother played false with a smith.,"['mother', 'played', 'false', 'smith']",-0.5378793878480792
The Merchant of Venice,Comedy,Nerissa,1,1,233,Then there is the County Palatine.,"['County', 'Palatine']",-0.08136780560016632
The Merchant of Venice,Comedy,Portia,1,1,234,"He doth nothing but frown, as who should say 'If you","['doth', 'nothing', 'frown', 'say', ""'If""]",-0.3824461027979851
The Merchant of Venice,Comedy,Portia,1,1,235,"will not have me, choose:' he hears merry tales and","['choose', 'hears', 'merry', 'tales']",-0.14504102617502213
The Merchant of Venice,Comedy,Portia,1,1,236,smiles not: I fear he will prove the weeping,"['smiles', 'fear', 'prove', 'weeping']",-0.4790065810084343
The Merchant of Venice,Comedy,Portia,1,1,237,"philosopher when he grows old, being so full of","['philosopher', 'grows', 'old', 'full']",-0.4381384402513504
The Merchant of Venice,Comedy,Portia,1,1,238,unmannerly sadness in his youth. I had rather be,"['unmannerly', 'sadness', 'youth', 'rather']",-0.4344925284385681
The Merchant of Venice,Comedy,Portia,1,1,239,married to a death's-head with a bone in his mouth,"['married', ""death's-head"", 'bone', 'mouth']",-0.8059389693662524
The Merchant of Venice,Comedy,Portia,1,1,240,than to either of these. God defend me from these,"['either', 'God', 'defend']",-0.05839735269546509
The Merchant of Venice,Comedy,Portia,1,1,241,two!,['two'],0.5087759122252464
The Merchant of Venice,Comedy,Nerissa,1,1,242,"How say you by the French lord, Monsieur Le Bon?","['say', 'French', 'lord', 'Monsieur', 'Le', 'Bon']",-0.06480291485786438
The Merchant of Venice,Comedy,Portia,1,1,243,"God made him, and therefore let him pass for a man.","['God', 'made', 'therefore', 'let', 'pass', 'man']",0.10942573100328445
The Merchant of Venice,Comedy,Portia,1,1,244,"In truth, I know it is a sin to be a mocker: but,","['truth', 'know', 'sin', 'mocker']",-0.5517586003988981
The Merchant of Venice,Comedy,Portia,1,1,245,"he! why, he hath a horse better than the","['horse', 'better']",0.3797331787645817
The Merchant of Venice,Comedy,Portia,1,1,246,"Neapolitan's, a better bad habit of frowning than","['Neapolitan', 'better', 'bad', 'habit', 'frowning']",-0.4433845430612564
The Merchant of Venice,Comedy,Portia,1,1,247,the Count Palatine; he is every man in no man; if a,"['Count', 'Palatine', 'every', 'man', 'man']",0.08414318412542343
The Merchant of Venice,Comedy,Portia,1,1,248,"throstle sing, he falls straight a capering: he will","['throstle', 'sing', 'falls', 'straight', 'capering']",0.005763225257396698
The Merchant of Venice,Comedy,Portia,1,1,249,"fence with his own shadow: if I should marry him, I","['fence', 'shadow', 'marry']",0.0007774010300636292
The Merchant of Venice,Comedy,Portia,1,1,250,should marry twenty husbands. If he would despise me,"['marry', 'twenty', 'husbands', 'would', 'despise']",-0.7013967093080282
The Merchant of Venice,Comedy,Portia,1,1,251,"I would forgive him, for if he love me to madness, I","['would', 'forgive', 'love', 'madness']",0.33799755573272705
The Merchant of Venice,Comedy,Portia,1,1,252,shall never requite him.,"['shall', 'never', 'requite']",-0.33783475309610367
The Merchant of Venice,Comedy,Nerissa,1,1,253,"What say you, then, to Falconbridge, the young baron","['say', 'Falconbridge', 'young', 'baron']",0.0050865039229393005
The Merchant of Venice,Comedy,Nerissa,1,1,254,of England?,['England'],-0.08061383292078972
The Merchant of Venice,Comedy,Portia,1,1,255,"You know I say nothing to him, for he understands","['know', 'say', 'nothing', 'understands']",0.09447254985570908
The Merchant of Venice,Comedy,Portia,1,1,256,"not me, nor I him: he hath neither Latin, French,","['neither', 'Latin', 'French']",-0.2864961512386799
The Merchant of Venice,Comedy,Portia,1,1,257,"nor Italian, and you will come into the court and","['Italian', 'come', 'court']",-0.03753495216369629
The Merchant of Venice,Comedy,Portia,1,1,258,swear that I have a poor pennyworth in the English.,"['swear', 'poor', 'pennyworth', 'English']",-0.8319767657667398
The Merchant of Venice,Comedy,Portia,1,1,259,"He is a proper man's picture, but, alas, who can","['proper', 'man', 'picture']",-0.4017353951931
The Merchant of Venice,Comedy,Portia,1,1,260,converse with a dumb-show? How oddly he is suited!,"['converse', 'dumb-show', 'oddly', 'suited']",-0.39851613342761993
The Merchant of Venice,Comedy,Portia,1,1,261,"I think he bought his doublet in Italy, his round","['think', 'bought', 'doublet', 'Italy', 'round']",-0.11020379513502121
The Merchant of Venice,Comedy,Portia,1,1,262,"hose in France, his bonnet in Germany and his","['hose', 'France', 'bonnet', 'Germany']",-0.046262986958026886
The Merchant of Venice,Comedy,Portia,1,1,263,behavior every where.,"['behavior', 'every']",-0.33112408965826035
The Merchant of Venice,Comedy,Nerissa,1,1,264,"What think you of the Scottish lord, his neighbour?","['think', 'Scottish', 'lord', 'neighbour']",-0.0835353173315525
The Merchant of Venice,Comedy,Portia,1,1,265,"That he hath a neighbourly charity in him, for he","['neighbourly', 'charity']",0.3308222386986017
The Merchant of Venice,Comedy,Portia,1,1,266,borrowed a box of the ear of the Englishman and,"['borrowed', 'box', 'ear', 'Englishman']",-0.0975034274160862
The Merchant of Venice,Comedy,Portia,1,1,267,swore he would pay him again when he was able: I,"['swore', 'would', 'pay', 'able']",0.06433447822928429
The Merchant of Venice,Comedy,Portia,1,1,268,think the Frenchman became his surety and sealed,"['think', 'Frenchman', 'became', 'surety', 'sealed']",0.014059074223041534
The Merchant of Venice,Comedy,Portia,1,1,269,under for another.,['another'],0.020757436752319336
The Merchant of Venice,Comedy,Nerissa,1,1,270,"How like you the young German, the Duke of Saxony's nephew?","['like', 'young', 'German', 'Saxony', 'nephew']",0.0004811696708202362
The Merchant of Venice,Comedy,Portia,1,1,271,"Very vilely in the morning, when he is sober, and","['vilely', 'morning', 'sober']",-0.42878423631191254
The Merchant of Venice,Comedy,Portia,1,1,272,"most vilely in the afternoon, when he is drunk: when","['vilely', 'afternoon', 'drunk']",-0.7608015462756157
The Merchant of Venice,Comedy,Portia,1,1,273,"he is best, he is a little worse than a man, and","['best', 'little', 'worse', 'man']",-0.5436334609985352
The Merchant of Venice,Comedy,Portia,1,1,274,"when he is worst, he is little better than a beast:","['worst', 'little', 'better', 'beast']",-0.4488211050629616
The Merchant of Venice,Comedy,Portia,1,1,275,"and the worst fall that ever fell, I hope I shall","['worst', 'fall', 'ever', 'fell', 'hope', 'shall']",-0.7605021670460701
The Merchant of Venice,Comedy,Portia,1,1,276,make shift to go without him.,"['make', 'shift', 'go', 'without']",-0.13969490304589272
The Merchant of Venice,Comedy,Nerissa,1,1,277,"If he should offer to choose, and choose the right","['offer', 'choose', 'choose', 'right']",0.10134178400039673
The Merchant of Venice,Comedy,Nerissa,1,1,278,"casket, you should refuse to perform your father's","['casket', 'refuse', 'perform', 'father']",-0.8690371282864362
The Merchant of Venice,Comedy,Nerissa,1,1,279,"will, if you should refuse to accept him.","['refuse', 'accept']",-0.43983227759599686
The Merchant of Venice,Comedy,Portia,1,1,280,"Therefore, for fear of the worst, I pray thee, set a","['Therefore', 'fear', 'worst', 'pray', 'set']",-0.178927481174469
The Merchant of Venice,Comedy,Portia,1,1,281,"deep glass of rhenish wine on the contrary casket,","['deep', 'glass', 'rhenish', 'wine', 'contrary', 'casket']",0.029302414506673813
The Merchant of Venice,Comedy,Portia,1,1,282,for if the devil be within and that temptation,"['devil', 'within', 'temptation']",-0.3578165490180254
The Merchant of Venice,Comedy,Portia,1,1,283,"without, I know he will choose it. I will do any","['without', 'know', 'choose']",0.2910498306155205
The Merchant of Venice,Comedy,Portia,1,1,284,"thing, Nerissa, ere I'll be married to a sponge.","['thing', 'married', 'sponge']",-0.22673606872558594
The Merchant of Venice,Comedy,Nerissa,1,1,285,"You need not fear, lady, the having any of these","['need', 'fear', 'lady']",0.10727427899837494
The Merchant of Venice,Comedy,Nerissa,1,1,286,lords: they have acquainted me with their,"['lords', 'acquainted']",0.025741856545209885
The Merchant of Venice,Comedy,Nerissa,1,1,287,"determinations; which is, indeed, to return to their","['determinations', 'indeed', 'return']",0.08156305178999901
The Merchant of Venice,Comedy,Nerissa,1,1,288,"home and to trouble you with no more suit, unless","['home', 'trouble', 'suit', 'unless']",-0.291171059012413
The Merchant of Venice,Comedy,Nerissa,1,1,289,you may be won by some other sort than your father's,"['may', 'sort', 'father']",0.15318644791841507
The Merchant of Venice,Comedy,Nerissa,1,1,290,imposition depending on the caskets.,"['imposition', 'depending', 'caskets']",-0.0479891374707222
The Merchant of Venice,Comedy,Portia,1,1,291,"If I live to be as old as Sibylla, I will die as","['live', 'old', 'Sibylla', 'die']",-0.8144114799797535
The Merchant of Venice,Comedy,Portia,1,1,292,"chaste as Diana, unless I be obtained by the manner","['chaste', 'Diana', 'unless', 'obtained', 'manner']",-0.12169333547353745
The Merchant of Venice,Comedy,Portia,1,1,293,of my father's will. I am glad this parcel of wooers,"['father', 'glad', 'parcel', 'wooers']",0.859438506886363
The Merchant of Venice,Comedy,Portia,1,1,294,"are so reasonable, for there is not one among them","['reasonable', 'one', 'among']",-0.009023383259773254
The Merchant of Venice,Comedy,Portia,1,1,295,"but I dote on his very absence, and I pray God grant","['dote', 'absence', 'pray', 'God', 'grant']",0.3975335769355297
The Merchant of Venice,Comedy,Portia,1,1,296,them a fair departure.,"['fair', 'departure']",0.07944978773593903
The Merchant of Venice,Comedy,Nerissa,1,1,297,"Do you not remember, lady, in your father's time, a","['remember', 'lady', 'father', 'time']",-0.19286859780550003
The Merchant of Venice,Comedy,Nerissa,1,1,298,"Venetian, a scholar and a soldier, that came hither","['Venetian', 'scholar', 'soldier', 'came', 'hither']",0.05321110039949417
The Merchant of Venice,Comedy,Nerissa,1,1,299,in company of the Marquis of Montferrat?,"['company', 'Marquis', 'Montferrat']",0.015584055334329605
The Merchant of Venice,Comedy,Portia,1,1,300,"Yes, yes, it was Bassanio; as I think, he was so called.","['Yes', 'yes', 'think', 'called']",0.15695401094853878
The Merchant of Venice,Comedy,Nerissa,1,1,301,"True, madam: he, of all the men that ever my foolish","['True', 'madam', 'men', 'ever', 'foolish']",-0.08482059091329575
The Merchant of Venice,Comedy,Nerissa,1,1,302,"eyes looked upon, was the best deserving a fair lady.","['eyes', 'looked', 'upon', 'best', 'deserving', 'fair', 'lady']",0.7754557384178042
The Merchant of Venice,Comedy,Portia,1,1,303,"I remember him well, and I remember him worthy of","['remember', 'well', 'remember', 'worthy']",0.829269568901509
